     569    1.800   15.000  120.000     -150.5205433
     570    1.800   15.000  130.000     -150.5205433
     571    1.800   15.000  140.000     -150.5205433
     572    1.800   15.000  150.000     -150.5205433
     573    1.800   15.000  160.000     -150.5205433
     574    1.800   15.000  170.000     -150.5205433
     575    1.800   15.000  179.990     -150.5205433
       0    0.000    0.000    0.000        0.0000000
     576    2.000    1.200    0.010     -148.5866321
     577    2.000    1.200   10.000     -148.8322176
     578    2.000    1.200   30.000     -149.7190496
     579    2.000    1.200   33.560     -149.8237837
     580    2.000    1.200   40.000     -149.9696130
     581    2.000    1.200   50.000     -150.1175480
     582    2.000    1.200   60.000     -150.2123303
     583    2.000    1.200   70.000     -150.2795802
     584    2.000    1.200   80.000     -150.3292887
     585    2.000    1.200   90.000     -150.3654188
     586    2.000    1.200  100.000     -150.3899322
     587    2.000    1.200  110.000     -150.4049289
     588    2.000    1.200  120.000     -150.4120618
     589    2.000    1.200  130.000     -150.4127943
     590    2.000    1.200  140.000     -150.4095475
     591    2.000    1.200  150.000     -150.4035665
     592    2.000    1.200  160.000     -150.3968367
     593    2.000    1.200  170.000     -150.3916054
     594    2.000    1.200  179.990     -150.3896243
       0    0.000    0.000    0.000        0.0000000
     595    2.000    1.400    0.010     -146.9629646
     596    2.000    1.400   10.000     -147.7691715
     597    2.000    1.400   20.000     -149.0164449
     598    2.000    1.400   30.000     -149.7763726
     599    2.000    1.400   40.000     -150.1354728
     600    2.000    1.400   44.420     -150.2238225
     601    2.000    1.400   50.000     -150.3021810
     602    2.000    1.400   60.000     -150.3925862
     603    2.000    1.400   70.000     -150.4532750
     604    2.000    1.400   80.000     -150.4983172
     605    2.000    1.400   90.000     -150.5313308
     606    2.000    1.400  100.000     -150.5538811
